,transfus_yes,trans_loss,Accrete,AdmBishop,Admcervpos,Admconsistency,Admcontract,AdmDBP,Admefface,Admpresent,AdmSBP,Analgesia,Augment,BESTGA,breech,breech9,chorio,chorio9,CS_Breech,CS_Chorio,CS_Emerg,CS_Fforceps,CS_Finduct,CS_FTP,CS_FVBAC,CS_NRFHT,CS_Other,CS_Shoulder,Dehiscence,Delfetalpos,Delmode,Dilat_lst,eclamp,Episiotomy,FSE,GAmethod,HosEpiNurse,HosEpitype,Hyp_any,Hyp_calc,Hyp_clon,Hyp_hydr,Hyp_othr,Ind_Unkn,Induction,Inoxy_incrdose,intra_abruptio,intra_previa,Intrachorio,Intrafetdistress,Intrafever,IntraMgSO,Intratocolytix,IUPC,Lac_Cerv,Lac_Majoth,Lac_Majperi,Lac_Min,Lac_None,Lac_Other,M_pre,Malpresentation9,Meconium,Momseizure,MthInd_AROM,MthInd_Oxy,Operative,Presentdel,Prolapse,ROM,ROMmeth,SE_pre,Shoulder,spontlabor,TrialLabor,Urupture,vertex,Activeherpes,Admreason,Alcohol,Anteabruption,Anteanemia,Anteasthma,Antebleed3,AnteCHBP,Antechorio,Antefetaldth,Antefetdistress,AnteGBS,AnteGDM,Antehospital,AnteLGA,Anteprevia,AnteSGA,AnteSTD,Antesteroid,Antethrombo,Antethyroid,AnteUTI,ART,Cerclage,ChronicHBP,CPD,CS_Elect,CS_Fetanom,CS_Fetmac,CS_HIV,CS_HTNdis,CS_HxShoulder,CS_Mult,CS_UScar,depression_comb,Diabetes,DMControl,Druguse,Eclampsia,ECV,Education,gest_diab,gest_htn,GestHBP,GI_disease_comb,gi_disease9,Heart_disease_comb,high_Gravidity,high_height,HIV,HospElectCS,HospElectInd,Hostype,Hxanemia,Hxasthma,Hxcsection,Hxdepression,HxGIdis,Hxheartdis,Hxmacrosomia,HxnumCS,Hxpreterm,Hxrenaldis,Hxseizure,HxSTD,Hxstillbirth,Hxthyroid,Hyp_ace,Hyp_alpha,Hyp_beta,Hyp_meth,hypertyro,iatro_hypo,ImposedPE,Incompetence,Ind_anomaly,Ind_Chorio,Ind_elect,Ind_FComp,Ind_Fmacro,Ind_HTN,Ind_Hxfetal,Ind_HxMat,Ind_Mcond,Ind_Postdate,Ind_Still,Ind_Vbleed,Insurance,iufd9,Marital,momrace_new,MthInd_Mec,MthInd_Miso,MthInd_PGE2,no_TD,Oligo,other_TD,Parity,Polyhydramnios,PostHBP,pre_diab,pre_PROM,Preeclampsia,prelaborCD,prim_hypo,renal_disease_comb,renal_disease9,Rhincompat,Smoke,TD_nos,ThreatenedPB,threatpb9,UnspecHBP,uscar,version9,new_age,new_BMI,new_high_Age,new_high_BMI,Sitenum
Antethyroid,0.028396,0.021322,0.000000,0.050438,0.042798,0.041238,0.085616,0.027189,0.030557,0.063946,0.034545,0.041624,0.057562,0.078826,0.003152,0.002754,0.004467,0.003215,0.000000,0.000000,0.000000,0.000000,0.001461,0.004471,0.000000,0.007451,0.011822,0.000000,0.003418,0.042660,0.015689,0.028967,0.000000,0.028689,0.009709,0.033093,0.023165,0.036478,0.007730,0.002171,0.000000,0.000000,0.004055,0.034539,0.003713,0.082237,0.006906,0.004670,0.003858,0.000000,0.007345,0.005983,0.117052,0.000000,0.000000,0.005271,0.001859,0.005177,0.004644,0.001838,0.000000,0.003267,0.012198,0.000000,0.050523,0.028803,0.016002,0.020016,0.004208,0.013001,0.025972,0.008804,0.000000,0.000000,0.019317,0.000000,0.055103,0.005043,0.030423,0.007451,0.009205,0.009772,0.018134,0.008007,0.018865,0.003264,0.000000,0.008634,0.000000,0.010915,0.014024,0.000000,0.003127,0.004947,0.013311,0.026866,0.007485,0.999838,0.003018,0.010183,0.000000,0.007040,0.000000,0.006244,0.006859,0.000000,0.004243,0.004148,0.000000,0.000000,0.013224,0.024603,0.030768,0.100698,0.000000,0.000000,0.008257,0.085583,0.010854,0.010398,0.018555,0.000000,0.000000,0.011208,0.030247,0.023576,0.007116,0.086800,0.049751,0.074789,0.013415,0.002842,0.015286,0.023798,0.000000,0.007666,0.011684,0.020079,0.015833,0.008773,0.010378,0.005634,0.003122,0.597830,0.000000,0.005466,0.004249,0.008231,0.161289,0.123631,0.006505,0.002837,0.000000,0.000000,0.042672,0.000000,0.000000,0.015155,0.005393,0.000000,0.016462,0.002971,0.000000,0.000000,0.070016,0.000000,0.065268,0.072025,0.011228,0.000250,0.000000,0.755433,0.000057,0.130779,0.034689,0.004841,0.000000,0.032385,0.017638,0.011044,0.004699,0.453006,0.008797,0.005201,0.000000,0.012305,0.553830,0.025312,0.000000,0.000000,0.015093,0.003060,0.059810,0.036165,0.035709,0.015402,0.129214
AnteUTI,0.000000,0.004267,0.000000,0.027101,0.070018,0.071757,0.155963,0.026437,0.026627,0.018111,0.034104,0.110183,0.023502,0.049103,0.002696,0.000000,0.011398,0.009649,0.000000,0.000000,0.007971,0.003672,0.013422,0.007481,0.000000,0.008187,0.005413,0.000000,0.000000,0.049840,0.008745,0.024946,0.002730,0.054686,0.024001,0.193064,0.037706,0.038369,0.005278,0.004961,0.000000,0.000000,0.002048,0.018113,0.025883,0.059596,0.012636,0.000000,0.011030,0.019241,0.004197,0.011474,0.055865,0.048075,0.000906,0.013670,0.010276,0.013648,0.011607,0.009068,0.000000,0.003960,0.023615,0.007616,0.006673,0.010276,0.008064,0.035939,0.003877,0.000000,0.058100,0.016463,0.000000,0.015441,0.000723,0.003679,0.029181,0.000338,0.056346,0.014860,0.003625,0.010029,0.008278,0.024492,0.013472,0.005655,0.000000,0.000000,0.025653,0.010144,0.048817,0.002044,0.000000,0.005812,0.042297,0.027929,0.001364,0.003018,0.999912,0.003951,0.023124,0.036933,0.000000,0.012136,0.000000,0.002965,0.000000,0.000000,0.000000,0.006446,0.001963,0.027081,0.015417,0.031340,0.036025,0.001216,0.002454,0.099437,0.000000,0.000336,0.011318,0.027126,0.001675,0.017476,0.006352,0.010114,0.006336,0.090299,0.126856,0.118182,0.000000,0.019134,0.000000,0.030239,0.028735,0.013498,0.014050,0.018316,0.005531,0.283959,0.011260,0.069634,0.014797,0.000000,0.000000,0.003366,0.001692,0.005789,0.000000,0.001734,0.022785,0.018557,0.001447,0.003207,0.014336,0.014708,0.000000,0.011692,0.000000,0.000456,0.008051,0.001484,0.000000,0.008147,0.082844,0.000000,0.066147,0.080447,0.010041,0.018879,0.000000,0.005270,0.003038,0.000000,0.007013,0.000000,0.000000,0.022665,0.001346,0.010138,0.002530,0.005265,0.279542,0.010892,0.005962,0.030865,0.000000,0.034985,0.005680,0.005865,0.001481,0.000000,0.050057,0.062613,0.030946,0.023482,0.209110
ART,0.005135,0.000000,0.000000,0.023071,0.002381,0.000000,0.037970,0.007264,0.031795,0.029176,0.016185,0.050723,0.030202,0.039640,0.001647,0.002801,0.001965,0.000000,0.000000,0.000000,0.000000,0.000000,0.002729,0.006670,0.001038,0.004520,0.031048,0.003993,0.000000,0.020310,0.022874,0.013231,0.000000,0.027113,0.016582,0.317498,0.054344,0.023263,0.004304,0.006293,0.005528,0.000000,0.010621,0.001910,0.010511,0.055298,0.000000,0.010840,0.000000,0.002671,0.004320,0.004983,0.019175,0.013857,0.000000,0.000000,0.006647,0.011280,0.019655,0.000000,0.000000,0.000000,0.007983,0.000000,0.000000,0.021949,0.025688,0.004752,0.000000,0.000000,0.058829,0.000000,0.000000,0.009085,0.011804,0.000000,0.003214,0.001136,0.031036,0.003297,0.000000,0.010226,0.000000,0.012927,0.006263,0.005951,0.002190,0.011818,0.001630,0.012233,0.002098,0.000000,0.012104,0.000000,0.002309,0.000000,0.022370,0.010183,0.003951,0.999259,0.013074,0.000000,0.000000,0.005433,0.000000,0.002876,0.000000,0.000832,0.001328,0.002319,0.006206,0.000000,0.001901,0.020980,0.000000,0.000000,0.000000,0.028178,0.012815,0.005125,0.004240,0.000965,0.005031,0.006001,0.011460,0.003405,0.002939,0.035868,0.035469,0.019658,0.017043,0.000000,0.002010,0.001831,0.000000,0.011086,0.000000,0.041853,0.000799,0.002506,0.002348,0.001629,0.000000,0.002843,0.003560,0.013212,0.000000,0.000000,0.000000,0.000000,0.001623,0.008768,0.000000,0.000000,0.004316,0.002196,0.000000,0.000418,0.000000,0.000000,0.015698,0.004177,0.000000,0.000000,0.038220,0.000000,0.031221,0.022814,0.010145,0.005684,0.008151,0.013983,0.002532,0.000000,0.022977,0.000000,0.000000,0.002530,0.002920,0.000000,0.013708,0.010579,0.000797,0.000000,0.000000,0.007344,0.010893,0.007996,0.001135,0.007593,0.000000,0.000000,0.066533,0.000000,0.040244,0.005510,0.085891
Cerclage,0.000000,0.007128,0.000000,0.006249,0.020388,0.020127,0.043398,0.011277,0.013418,0.014545,0.000000,0.029759,0.000870,0.109591,0.018403,0.010679,0.028305,0.012204,0.007757,0.006300,0.000000,0.000000,0.000000,0.000000,0.000985,0.014197,0.005042,0.003960,0.000000,0.019020,0.017818,0.020944,0.000000,0.017464,0.007893,0.045500,0.011458,0.012664,0.007281,0.013443,0.005490,0.000000,0.010561,0.000000,0.010078,0.024889,0.016853,0.000000,0.026491,0.012100,0.000223,0.008282,0.020827,0.004902,0.030246,0.002654,0.005699,0.006414,0.001976,0.000000,0.000000,0.000000,0.008481,0.000000,0.002086,0.000000,0.005707,0.020717,0.000000,0.018995,0.029140,0.004287,0.000000,0.007308,0.019681,0.005807,0.020465,0.000998,0.026649,0.000000,0.005296,0.005477,0.000000,0.014377,0.005337,0.014769,0.003799,0.005854,0.000000,0.016450,0.059242,0.000000,0.000000,0.000000,0.015541,0.052161,0.000000,0.000000,0.023124,0.013074,0.999266,0.007305,0.000000,0.002543,0.000000,0.000000,0.000000,0.000000,0.001284,0.000000,0.013572,0.002711,0.007057,0.016875,0.009054,0.000000,0.000000,0.019008,0.016218,0.000000,0.000000,0.009790,0.000000,0.000000,0.045046,0.000000,0.000000,0.029260,0.043120,0.021131,0.001482,0.006642,0.011845,0.003322,0.009791,0.001498,0.000000,0.012736,0.071904,0.000000,0.002396,0.030582,0.088555,0.005811,0.003527,0.013140,0.000000,0.001887,0.000000,0.000000,0.000000,0.588924,0.000000,0.000000,0.005931,0.006751,0.000000,0.000000,0.004619,0.001942,0.000000,0.008698,0.004413,0.014788,0.007971,0.005469,0.012237,0.034769,0.007285,0.006958,0.004165,0.003842,0.000000,0.000000,0.019983,0.000000,0.000539,0.007871,0.024894,0.000000,0.020662,0.004839,0.000000,0.000000,0.000000,0.006585,0.000000,0.046672,0.016856,0.000000,0.013782,0.000000,0.022856,0.030500,0.013579,0.018260,0.063497
ChronicHBP,0.007782,0.020671,0.000000,0.071758,0.085956,0.088083,0.198782,0.211508,0.091043,0.037010,0.275631,0.082969,0.048702,0.162681,0.032031,0.020437,0.007908,0.000000,0.008722,0.000000,0.002381,0.000000,0.055058,0.025020,0.000000,0.046202,0.013441,0.000000,0.000000,0.107977,0.086645,0.090857,0.000000,0.052919,0.017669,0.162541,0.099220,0.049467,0.191312,0.069527,0.005354,0.052940,0.002441,0.047633,0.066990,0.102462,0.016257,0.000000,0.008183,0.052424,0.001435,0.117480,0.119658,0.044272,0.000000,0.017816,0.016133,0.026741,0.014481,0.002524,0.052616,0.001690,0.023898,0.010988,0.021207,0.019898,0.016000,0.056003,0.000000,0.009368,0.059850,0.388442,0.003368,0.104100,0.057155,0.002211,0.044134,0.002861,0.111805,0.000000,0.003578,0.001837,0.017223,0.003080,0.562204,0.002098,0.014156,0.034640,0.012089,0.046441,0.076052,0.018477,0.000000,0.015557,0.021409,0.027428,0.013169,0.007040,0.036933,0.000000,0.007305,0.999901,0.000000,0.033536,0.000000,0.012110,0.000000,0.119439,0.000000,0.016628,0.028783,0.019651,0.104199,0.072842,0.015427,0.024538,0.000663,0.059690,0.057457,0.036850,0.069550,0.035436,0.001905,0.028853,0.045114,0.011537,0.013944,0.099633,0.078515,0.116205,0.004904,0.019864,0.038549,0.020588,0.037218,0.023215,0.010326,0.019155,0.047128,0.033683,0.012138,0.031854,0.012813,0.018709,0.017576,0.014146,0.119591,0.157086,0.014955,0.005878,0.559800,0.010517,0.000000,0.000000,0.039256,0.003412,0.000000,0.152491,0.000000,0.000000,0.097076,0.022678,0.007948,0.000000,0.061836,0.012446,0.047847,0.106068,0.002305,0.094441,0.000000,0.016277,0.008824,0.000000,0.035768,0.001386,0.038917,0.104546,0.016669,0.036944,0.061064,0.012458,0.038570,0.040905,0.008912,0.005082,0.003031,0.004602,0.000000,0.010459,0.040117,0.000000,0.071560,0.140964,0.051138,0.105452,0.200007
CPD,0.005177,0.000000,0.000000,0.021738,0.020194,0.021249,0.026621,0.000000,0.029088,0.014925,0.006493,0.022263,0.019296,0.000000,0.007180,0.003763,0.031079,0.024272,0.006742,0.007672,0.000000,0.006376,0.000000,0.106345,0.003218,0.004876,0.006413,0.006195,0.001790,0.033429,0.082928,0.017731,0.000000,0.014884,0.002750,0.021534,0.021466,0.004661,0.003451,0.000000,0.008097,0.000000,0.014765,0.035002,0.023535,0.017234,0.002399,0.001217,0.031234,0.008915,0.025324,0.000000,0.028055,0.031913,0.000000,0.005162,0.003166,0.026499,0.021172,0.000000,0.000000,0.038072,0.014236,0.000000,0.011523,0.000496,0.000000,0.011195,0.000000,0.006741,0.006297,0.000000,0.002009,0.019199,0.000000,0.001051,0.005742,0.000000,0.020518,0.000000,0.002806,0.000000,0.001206,0.000700,0.003007,0.023551,0.000000,0.004875,0.000000,0.000000,0.015652,0.003162,0.000000,0.001966,0.000000,0.003696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998627,0.000000,0.009559,0.018697,0.000000,0.000000,0.003417,0.000000,0.004653,0.005432,0.000000,0.028536,0.000000,0.000000,0.000000,0.010878,0.000000,0.000000,0.000000,0.000000,0.000000,0.004714,0.021950,0.008454,0.000000,0.009260,0.014766,0.029283,0.000401,0.000000,0.008484,0.005933,0.000000,0.000000,0.000000,0.008301,0.008306,0.000000,0.000000,0.000000,0.000000,0.003975,0.005681,0.018231,0.002254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009030,0.002309,0.000000,0.000000,0.000000,0.000000,0.004887,0.005036,0.000000,0.000000,0.011848,0.000000,0.000000,0.009389,0.001011,0.015337,0.003630,0.000000,0.000000,0.000000,0.032002,0.003587,0.007022,0.001924,0.005593,0.000000,0.002132,0.000000,0.000000,0.001051,0.000000,0.005524,0.002167,0.003161,0.000000,0.000000,0.007003,0.000000,0.008897,0.000000,0.002187,0.000000,0.057385
CS_Elect,0.015129,0.040257,0.000000,0.092175,0.145757,0.148065,0.157462,0.124919,0.190605,0.113961,0.134280,0.250401,0.123773,0.152473,0.007738,0.006413,0.022402,0.010639,0.021225,0.000000,0.001991,0.003199,0.248346,0.008273,0.000000,0.018430,0.033069,0.006110,0.003882,0.131900,0.371134,0.163618,0.002315,0.085595,0.057120,0.080596,0.019140,0.040214,0.000000,0.001508,0.000000,0.005989,0.001513,0.039117,0.081710,0.161637,0.005266,0.000000,0.022089,0.018072,0.031052,0.005243,0.173730,0.059607,0.009566,0.032910,0.026509,0.128148,0.033255,0.006208,0.000000,0.011262,0.033596,0.000000,0.055248,0.047310,0.025204,0.017362,0.004045,0.001003,0.132530,0.011420,0.018372,0.155132,0.311499,0.000000,0.006828,0.002910,0.202025,0.000000,0.009115,0.018889,0.000000,0.011794,0.007911,0.004717,0.005140,0.012400,0.021119,0.010928,0.044160,0.017068,0.007754,0.008383,0.000000,0.012028,0.001106,0.006244,0.012136,0.005433,0.002543,0.033536,0.000000,0.999924,0.016568,0.015326,0.003291,0.000000,0.000000,0.004256,0.320437,0.019344,0.068741,0.051410,0.000000,0.003958,0.008540,0.079759,0.037297,0.000000,0.009968,0.009066,0.003553,0.018686,0.063088,0.001916,0.020878,0.077282,0.124758,0.181474,0.013754,0.001486,0.274033,0.019434,0.009321,0.015709,0.029800,0.318454,0.034473,0.026727,0.011770,0.006298,0.049315,0.004813,0.001574,0.002901,0.000835,0.005275,0.002091,0.000000,0.009580,0.000000,0.000000,0.000000,0.040010,0.016818,0.002364,0.000000,0.003095,0.003238,0.014431,0.019653,0.003644,0.000000,0.052820,0.000000,0.021442,0.037355,0.021236,0.004176,0.016054,0.009004,0.008264,0.002031,0.094426,0.014394,0.001509,0.050027,0.014777,0.017484,0.352439,0.017017,0.025813,0.000000,0.013930,0.005295,0.006324,0.007109,0.005646,0.007576,0.309929,0.000000,0.087668,0.050474,0.056696,0.033842,0.250933
CS_Fetanom,0.000000,0.030221,0.002896,0.019075,0.013052,0.016460,0.050222,0.052517,0.032217,0.044295,0.035297,0.084239,0.024513,0.058421,0.028006,0.020017,0.007315,0.010594,0.021527,0.036363,0.007130,0.000000,0.004085,0.011395,0.000561,0.046059,0.010160,0.014132,0.000000,0.053025,0.111658,0.031257,0.000000,0.022721,0.013378,0.012670,0.006502,0.024355,0.015710,0.018235,0.005252,0.000000,0.010191,0.007620,0.022831,0.037551,0.009577,0.006870,0.005674,0.005104,0.009574,0.007645,0.051246,0.014080,0.000000,0.009568,0.008078,0.041065,0.040402,0.000000,0.006298,0.021915,0.017491,0.000000,0.018326,0.027107,0.011712,0.034709,0.007355,0.018433,0.064064,0.002531,0.004145,0.027364,0.073400,0.000000,0.025656,0.007883,0.057845,0.000000,0.013131,0.001943,0.000000,0.000000,0.001627,0.020290,0.006175,0.027645,0.000000,0.008472,0.005476,0.027415,0.007799,0.007949,0.000000,0.000000,0.000000,0.006859,0.000000,0.000000,0.000000,0.000000,0.009559,0.016568,0.999312,0.033688,0.000000,0.005486,0.015669,0.011365,0.000000,0.005618,0.006188,0.040495,0.000000,0.000000,0.000000,0.029354,0.014353,0.000000,0.006345,0.000000,0.004604,0.004342,0.004849,0.009505,0.000000,0.039983,0.029649,0.026923,0.035784,0.011084,0.004515,0.005930,0.000000,0.000000,0.000000,0.016545,0.000000,0.000000,0.005513,0.003364,0.000000,0.000000,0.003320,0.012694,0.004131,0.000000,0.000000,0.000000,0.000000,0.003431,0.000000,0.000000,0.016041,0.002356,0.000000,0.005229,0.000000,0.000000,0.005793,0.002435,0.000000,0.000000,0.015737,0.000000,0.007981,0.010542,0.006165,0.005650,0.000000,0.000000,0.022171,0.000000,0.008021,0.022182,0.008100,0.008562,0.015696,0.009282,0.076715,0.000000,0.000000,0.000000,0.000000,0.000000,0.002349,0.005319,0.000000,0.000000,0.004982,0.002781,0.015794,0.021977,0.004996,0.012124,0.065975
CS_Fetmac,0.010065,0.032904,0.000000,0.033929,0.035922,0.037145,0.053928,0.000000,0.065155,0.029895,0.000000,0.088811,0.044959,0.018011,0.009897,0.010004,0.008799,0.007247,0.009492,0.001203,0.000000,0.000000,0.000000,0.003830,0.000000,0.008708,0.013076,0.026750,0.000000,0.074759,0.154439,0.057237,0.000000,0.029430,0.030230,0.010214,0.012415,0.023407,0.000000,0.002542,0.003683,0.000000,0.007843,0.016822,0.033812,0.024934,0.009151,0.002194,0.007995,0.016202,0.004001,0.009606,0.053913,0.028747,0.003138,0.013010,0.010508,0.051923,0.036682,0.000000,0.003471,0.008436,0.004241,0.000000,0.026400,0.034519,0.013363,0.021713,0.001587,0.000000,0.078279,0.001862,0.002926,0.053320,0.127314,0.000000,0.018784,0.000000,0.076419,0.000000,0.006152,0.002133,0.001745,0.002487,0.000000,0.001637,0.000000,0.005147,0.000000,0.049145,0.015948,0.449471,0.001844,0.006500,0.005230,0.010907,0.000000,0.000000,0.002965,0.002876,0.000000,0.012110,0.018697,0.015326,0.033688,0.999567,0.000000,0.001124,0.027962,0.000000,0.013090,0.000000,0.055012,0.052122,0.003687,0.000000,0.002893,0.022183,0.066184,0.000000,0.002313,0.005774,0.005959,0.000000,0.012240,0.010080,0.000000,0.021005,0.010070,0.029274,0.024113,0.006284,0.012592,0.000000,0.003739,0.000000,0.018089,0.025942,0.011530,0.003921,0.000000,0.000000,0.000000,0.000000,0.001807,0.009879,0.000000,0.007339,0.000000,0.003922,0.003174,0.000000,0.000880,0.000000,0.021959,0.010661,0.025125,0.007971,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006135,0.006310,0.009890,0.002112,0.005528,0.002581,0.001613,0.000000,0.027520,0.039398,0.009768,0.045495,0.009860,0.000000,0.133225,0.005662,0.004539,0.000000,0.005104,0.007161,0.000000,0.012387,0.001230,0.000000,0.012085,0.000000,0.034534,0.047803,0.019292,0.032619,0.066443
CS_HIV,0.000000,0.013117,0.000000,0.020573,0.023417,0.024606,0.024447,0.010782,0.033696,0.015590,0.000000,0.049846,0.025980,0.025406,0.005360,0.004502,0.004465,0.004331,0.005249,0.000000,0.000000,0.000000,0.000000,0.012013,0.002849,0.007971,0.007291,0.005746,0.001340,0.040456,0.088937,0.023714,0.000000,0.015905,0.020968,0.010069,0.012960,0.005919,0.000000,0.002388,0.007564,0.000000,0.013890,0.013241,0.029381,0.021715,0.000000,0.002433,0.004489,0.010382,0.000000,0.000000,0.033261,0.019845,0.000000,0.007249,0.005650,0.030404,0.015510,0.000000,0.000000,0.006974,0.008534,0.000000,0.015310,0.022582,0.013239,0.004218,0.000000,0.010038,0.039722,0.000000,0.003892,0.025883,0.083130,0.000000,0.006733,0.292820,0.033530,0.000000,0.000000,0.013698,0.004677,0.000000,0.000000,0.000000,0.000000,0.006985,0.000000,0.000786,0.005172,0.000000,0.001678,0.002518,0.057110,0.004366,0.000000,0.004243,0.000000,0.000000,0.000000,0.000000,0.000000,0.003291,0.000000,0.000000,0.998778,0.000000,0.003048,0.000000,0.009877,0.000000,0.000000,0.014529,0.011195,0.000000,0.000000,0.021057,0.000000,0.000000,0.003257,0.000000,0.000000,0.000000,0.002486,0.000000,0.163993,0.010862,0.021431,0.019217,0.023735,0.004840,0.003603,0.000000,0.000000,0.000000,0.002606,0.011426,0.000000,0.000202,0.003156,0.092184,0.000000,0.002351,0.005253,0.017169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013506,0.007123,0.000000,0.006660,0.000000,0.000000,0.004693,0.007182,0.000000,0.000000,0.019730,0.000000,0.025389,0.031237,0.005246,0.005335,0.005122,0.002931,0.001092,0.000000,0.007036,0.000000,0.000000,0.000000,0.003439,0.000000,0.084296,0.000000,0.000000,0.000000,0.000000,0.007146,0.002703,0.000000,0.000000,0.000000,0.003792,0.000000,0.006352,0.000000,0.006724,0.000000,0.039396
CS_HTNdis,0.013602,0.028516,0.003493,0.064129,0.030047,0.053147,0.094420,0.181638,0.083238,0.052453,0.217671,0.077780,0.039866,0.225214,0.031670,0.034732,0.008807,0.006554,0.000000,0.000000,0.000000,0.000000,0.003600,0.010350,0.000000,0.014173,0.014447,0.001612,0.003486,0.068301,0.145095,0.088165,0.055657,0.034979,0.024165,0.020874,0.012248,0.000000,0.235154,0.079315,0.012594,0.123022,0.007019,0.005502,0.020140,0.029980,0.017284,0.006378,0.009088,0.000000,0.009387,0.242120,0.088012,0.020520,0.002348,0.014375,0.011642,0.057079,0.036896,0.000000,0.071362,0.004415,0.017453,0.046971,0.020322,0.027776,0.017453,0.044598,0.000000,0.010341,0.084859,0.168357,0.008803,0.047157,0.121004,0.000000,0.038981,0.000000,0.108738,0.000000,0.010592,0.000000,0.000000,0.002899,0.054387,0.003037,0.000000,0.010163,0.019448,0.007139,0.019873,0.000000,0.004571,0.033159,0.001009,0.058976,0.010608,0.004148,0.000000,0.000832,0.000000,0.119439,0.000000,0.000000,0.005486,0.001124,0.000000,0.999640,0.000000,0.003013,0.005163,0.008483,0.033187,0.021532,0.003539,0.058260,0.003493,0.000000,0.016332,0.019448,0.077734,0.000000,0.000000,0.017561,0.017169,0.007688,0.003913,0.011687,0.021668,0.015112,0.016249,0.003463,0.024494,0.007079,0.000000,0.001151,0.002541,0.025681,0.017486,0.009413,0.008258,0.003686,0.000000,0.005431,0.036005,0.008901,0.192059,0.047727,0.000000,0.000000,0.147486,0.000000,0.000000,0.000000,0.024873,0.013766,0.002979,0.044265,0.000000,0.000000,0.003894,0.015870,0.000000,0.000000,0.014824,0.000000,0.003556,0.017918,0.000000,0.019424,0.000000,0.007630,0.005864,0.000000,0.027052,0.002423,0.086782,0.036525,0.019667,0.254904,0.102219,0.012675,0.014332,0.027522,0.005542,0.004386,0.000000,0.029136,0.000000,0.018011,0.023928,0.000000,0.042879,0.039227,0.021667,0.024677,0.055967
CS_HxShoulder,0.000000,0.008354,0.007834,0.000000,0.008157,0.009180,0.000000,0.000000,0.004513,0.023056,0.037391,0.019464,0.003877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003625,0.005705,0.008319,0.001760,0.001432,0.015287,0.000000,0.000000,0.023778,0.012143,0.008637,0.026323,0.011392,0.005312,0.000000,0.005030,0.007939,0.007864,0.007981,0.002460,0.000817,0.029757,0.003071,0.051748,0.003964,0.009445,0.011149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006258,0.004871,0.001820,0.000000,0.000000,0.007681,0.000000,0.004818,0.000000,0.000000,0.000000,0.005958,0.002913,0.005694,0.000000,0.000000,0.003331,0.000000,0.021348,0.000000,0.031819,0.002158,0.026072,0.011024,0.004564,0.000000,0.022012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009704,0.000000,0.022503,0.000000,0.000000,0.000000,0.000000,0.003408,0.000000,0.000000,0.001328,0.001284,0.000000,0.003417,0.000000,0.015669,0.027962,0.003048,0.000000,0.983868,0.002689,0.000000,0.006286,0.013843,0.054747,0.000000,0.006360,0.002086,0.003993,0.012556,0.000000,0.000000,0.000000,0.004174,0.002811,0.008411,0.000000,0.000647,0.011206,0.024545,0.008328,0.000000,0.000000,0.002303,0.007126,0.000000,0.000000,0.015054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001878,0.022212,0.063421,0.005515,0.003975,0.003799,0.007376,0.000000,0.001397,0.005347,0.009117,0.001985,0.000000,0.002613,0.000000,0.005787,0.006652,0.000000,0.000000,0.003850,0.010306,0.001721,0.002241,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005226,0.007813,0.001239,0.000000,0.010141,0.000000,0.000000,0.019121,0.003043,0.000000,0.011024,0.008300,0.000000,0.000000,0.000000,0.003606,0.000667,0.000000,0.004718,0.000000,0.054879,0.001111,0.013339,0.025702
